timestamp,timestep,episode,reward,length,win,loss,avg_reward_100,win_rate_100
2026-01-14T07:43:24.778861,400,1,-95.0,100,0,0,-95.0,0.0
2026-01-14T07:43:24.778861,400,2,-87.0,100,0,0,-91.0,0.0
2026-01-14T07:43:24.778861,400,3,-95.0,100,0,0,-92.33333333333333,0.0
2026-01-14T07:43:24.778861,400,4,-86.0,100,0,0,-90.75,0.0
2026-01-14T07:43:25.409253,800,5,-96.0,100,0,0,-91.8,0.0
2026-01-14T07:43:25.409253,800,6,-91.3,100,0,0,-91.71666666666665,0.0
2026-01-14T07:43:25.410236,800,7,-89.0,100,0,0,-91.32857142857142,0.0
2026-01-14T07:43:25.410236,800,8,-96.0,100,0,0,-91.9125,0.0
2026-01-14T07:43:26.182759,1200,9,-87.0,100,0,0,-91.36666666666666,0.0
2026-01-14T07:43:26.182759,1200,10,-94.0,100,0,0,-91.63,0.0
2026-01-14T07:43:26.182759,1200,11,-90.0,100,0,0,-91.48181818181818,0.0
2026-01-14T07:43:26.183773,1200,12,-94.0,100,0,0,-91.69166666666666,0.0
2026-01-14T07:43:26.933424,1600,13,-88.0,100,0,0,-91.4076923076923,0.0
2026-01-14T07:43:26.933424,1600,14,-96.0,100,0,0,-91.73571428571428,0.0
2026-01-14T07:43:26.933424,1600,15,-79.0,100,0,0,-90.88666666666667,0.0
2026-01-14T07:43:26.934431,1600,16,-89.0,100,0,0,-90.76875,0.0
2026-01-14T07:43:27.395394,1864,17,-80.2,66,0,0,-90.1470588235294,0.0
2026-01-14T07:43:27.645668,2000,18,-91.0,100,0,0,-90.19444444444444,0.0
2026-01-14T07:43:27.645668,2000,19,-85.0,100,0,0,-89.92105263157895,0.0
2026-01-14T07:43:27.648646,2000,20,-92.0,100,0,0,-90.025,0.0
2026-01-14T07:43:28.111674,2264,21,-119.0,100,0,0,-91.4047619047619,0.0
2026-01-14T07:43:28.366903,2400,22,-83.0,100,0,0,-91.02272727272727,0.0
2026-01-14T07:43:28.366903,2400,23,-87.0,100,0,0,-90.84782608695652,0.0
2026-01-14T07:43:28.367881,2400,24,-113.0,100,0,0,-91.77083333333333,0.0
2026-01-14T07:43:28.858000,2664,25,-95.0,100,0,0,-91.9,0.0
2026-01-14T07:43:29.127031,2800,26,-90.0,100,0,0,-91.82692307692308,0.0
2026-01-14T07:43:29.127031,2800,27,-113.0,100,0,0,-92.61111111111111,0.0
2026-01-14T07:43:29.127031,2800,28,-98.0,100,0,0,-92.80357142857143,0.0
2026-01-14T07:43:29.599056,3064,29,-90.0,100,0,0,-92.70689655172414,0.0
2026-01-14T07:43:29.857056,3200,30,-116.0,100,0,0,-93.48333333333333,0.0
2026-01-14T07:43:29.858060,3200,31,-119.0,100,0,0,-94.30645161290323,0.0
2026-01-14T07:43:29.858060,3200,32,-96.0,100,0,0,-94.359375,0.0
