timestamp,timestep,episode,reward,length,win,loss,avg_reward_100,win_rate_100
2026-01-14T08:42:51.284450,400,1,-95.0,100,0,0,-95.0,0.0
2026-01-14T08:42:51.285440,400,2,-87.0,100,0,0,-91.0,0.0
2026-01-14T08:42:51.286435,400,3,-95.0,100,0,0,-92.33333333333333,0.0
2026-01-14T08:42:51.287435,400,4,-86.0,100,0,0,-90.75,0.0
2026-01-14T08:42:51.893834,800,5,-96.0,100,0,0,-91.8,0.0
2026-01-14T08:42:51.893834,800,6,-91.3,100,0,0,-91.71666666666665,0.0
2026-01-14T08:42:51.894818,800,7,-89.0,100,0,0,-91.32857142857142,0.0
2026-01-14T08:42:51.894818,800,8,-96.0,100,0,0,-91.9125,0.0
2026-01-14T08:42:52.674320,1200,9,-87.0,100,0,0,-91.36666666666666,0.0
2026-01-14T08:42:52.675307,1200,10,-91.0,100,0,0,-91.33,0.0
2026-01-14T08:42:52.675307,1200,11,-88.0,100,0,0,-91.02727272727272,0.0
2026-01-14T08:42:52.676305,1200,12,-91.0,100,0,0,-91.02499999999999,0.0
2026-01-14T08:42:53.452060,1600,13,-82.0,100,0,0,-90.33076923076922,0.0
2026-01-14T08:42:53.453059,1600,14,-83.0,100,0,0,-89.80714285714285,0.0
2026-01-14T08:42:53.453059,1600,15,-78.0,100,0,0,-89.02,0.0
2026-01-14T08:42:53.453059,1600,16,-84.0,100,0,0,-88.70625,0.0
2026-01-14T08:42:53.941800,1864,17,-80.2,66,0,0,-88.20588235294117,0.0
2026-01-14T08:42:54.210549,2000,18,-85.0,100,0,0,-88.02777777777777,0.0
2026-01-14T08:42:54.211643,2000,19,-81.0,100,0,0,-87.65789473684211,0.0
2026-01-14T08:42:54.211643,2000,20,-93.0,100,0,0,-87.925,0.0
2026-01-14T08:42:54.685400,2248,21,-70.4,62,0,0,-87.0904761904762,0.0
2026-01-14T08:42:54.724807,2264,22,-83.0,100,0,0,-86.90454545454546,0.0
2026-01-14T08:42:54.984765,2400,23,-85.0,100,0,0,-86.82173913043479,0.0
2026-01-14T08:42:54.985800,2400,24,-90.0,100,0,0,-86.95416666666667,0.0
2026-01-14T08:42:55.458357,2648,25,-96.0,100,0,0,-87.316,0.0
2026-01-14T08:42:55.498173,2664,26,-88.0,100,0,0,-87.3423076923077,0.0
2026-01-14T08:42:55.754357,2800,27,-79.0,100,0,0,-87.03333333333333,0.0
2026-01-14T08:42:55.755250,2800,28,-113.0,100,0,0,-87.96071428571429,0.0
2026-01-14T08:42:55.952995,2896,29,-29.8,24,0,0,-85.95517241379311,0.0
2026-01-14T08:42:56.248437,3048,30,-83.0,100,0,0,-85.85666666666667,0.0
2026-01-14T08:42:56.287428,3064,31,-83.0,100,0,0,-85.76451612903227,0.0
2026-01-14T08:42:56.626972,3200,32,-86.0,100,0,0,-85.771875,0.0
