timestamp,timestep,episode,reward,length,win,loss,avg_reward_100,win_rate_100
2026-01-14T08:18:25.230264,400,1,-95.0,100,0,0,-95.0,0.0
2026-01-14T08:18:25.230264,400,2,-87.0,100,0,0,-91.0,0.0
2026-01-14T08:18:25.231262,400,3,-95.0,100,0,0,-92.33333333333333,0.0
2026-01-14T08:18:25.231262,400,4,-86.0,100,0,0,-90.75,0.0
2026-01-14T08:18:25.826761,800,5,-96.0,100,0,0,-91.8,0.0
2026-01-14T08:18:25.826761,800,6,-91.3,100,0,0,-91.71666666666665,0.0
2026-01-14T08:18:25.827762,800,7,-89.0,100,0,0,-91.32857142857142,0.0
2026-01-14T08:18:25.827762,800,8,-96.0,100,0,0,-91.9125,0.0
2026-01-14T08:18:26.538501,1200,9,-86.0,100,0,0,-91.25555555555555,0.0
2026-01-14T08:18:26.538501,1200,10,-92.0,100,0,0,-91.33,0.0
2026-01-14T08:18:26.538501,1200,11,-88.0,100,0,0,-91.02727272727272,0.0
2026-01-14T08:18:26.539662,1200,12,-92.0,100,0,0,-91.10833333333333,0.0
2026-01-14T08:18:27.317196,1600,13,-84.0,100,0,0,-90.56153846153846,0.0
2026-01-14T08:18:27.318194,1600,14,-85.0,100,0,0,-90.16428571428571,0.0
2026-01-14T08:18:27.318194,1600,15,-80.0,100,0,0,-89.48666666666666,0.0
2026-01-14T08:18:27.318194,1600,16,-87.0,100,0,0,-89.33125,0.0
2026-01-14T08:18:27.796833,1864,17,-80.2,66,0,0,-88.79411764705883,0.0
2026-01-14T08:18:28.062899,2000,18,-87.0,100,0,0,-88.69444444444444,0.0
2026-01-14T08:18:28.063903,2000,19,-83.0,100,0,0,-88.39473684210526,0.0
2026-01-14T08:18:28.063903,2000,20,-90.0,100,0,0,-88.475,0.0
2026-01-14T08:18:28.562654,2264,21,-90.0,100,0,0,-88.54761904761905,0.0
2026-01-14T08:18:28.836350,2400,22,-79.0,100,0,0,-88.11363636363636,0.0
2026-01-14T08:18:28.837337,2400,23,-82.0,100,0,0,-87.84782608695652,0.0
2026-01-14T08:18:28.837337,2400,24,-108.0,100,0,0,-88.6875,0.0
2026-01-14T08:18:29.481005,2664,25,-87.0,100,0,0,-88.62,0.0
2026-01-14T08:18:29.834302,2800,26,-77.0,100,0,0,-88.17307692307692,0.0
2026-01-14T08:18:29.835304,2800,27,-110.0,100,0,0,-88.98148148148148,0.0
2026-01-14T08:18:29.836282,2800,28,-100.0,100,0,0,-89.375,0.0
2026-01-14T08:18:30.364892,3064,29,-101.0,100,0,0,-89.77586206896552,0.0
2026-01-14T08:18:30.650183,3200,30,-115.0,100,0,0,-90.61666666666666,0.0
2026-01-14T08:18:30.651171,3200,31,-90.0,100,0,0,-90.59677419354838,0.0
2026-01-14T08:18:30.651171,3200,32,-82.0,100,0,0,-90.328125,0.0
2026-01-14T08:18:31.257580,3464,33,-78.0,100,0,0,-89.95454545454545,0.0
2026-01-14T08:18:31.524621,3600,34,-74.0,100,0,0,-89.48529411764706,0.0
2026-01-14T08:18:31.525619,3600,35,-84.0,100,0,0,-89.32857142857142,0.0
2026-01-14T08:18:31.525619,3600,36,-90.0,100,0,0,-89.34722222222223,0.0
2026-01-14T08:18:32.062550,3864,37,-87.0,100,0,0,-89.28378378378379,0.0
2026-01-14T08:18:32.348463,4000,38,-89.0,100,0,0,-89.27631578947368,0.0
2026-01-14T08:18:32.349465,4000,39,-78.5,100,0,0,-89.0,0.0
2026-01-14T08:18:32.349465,4000,40,-86.0,100,0,0,-88.925,0.0
2026-01-14T08:18:32.840471,4264,41,-89.0,100,0,0,-88.92682926829268,0.0
2026-01-14T08:18:33.109923,4400,42,-80.5,100,0,0,-88.72619047619048,0.0
2026-01-14T08:18:33.109923,4400,43,-76.0,100,0,0,-88.43023255813954,0.0
2026-01-14T08:18:33.111224,4400,44,-80.0,100,0,0,-88.23863636363636,0.0
2026-01-14T08:18:33.637784,4664,45,-107.0,100,0,0,-88.65555555555555,0.0
2026-01-14T08:18:33.808085,4752,46,-79.6,88,0,0,-88.45869565217392,0.0
2026-01-14T08:18:33.912647,4800,47,-78.0,100,0,0,-88.23617021276597,0.0
2026-01-14T08:18:33.913648,4800,48,-69.0,100,0,0,-87.83541666666667,0.0
2026-01-14T08:18:36.752697,5064,49,-85.0,100,0,0,-87.77755102040817,0.0
2026-01-14T08:18:36.908394,5152,50,-75.0,100,0,0,-87.522,0.0
2026-01-14T08:18:37.012272,5200,51,-77.0,100,0,0,-87.31568627450982,0.0
2026-01-14T08:18:37.013693,5200,52,-111.0,100,0,0,-87.77115384615385,0.0
2026-01-14T08:18:37.516662,5464,53,-88.0,100,0,0,-87.77547169811321,0.0
