timestamp,timestep,episode,reward,length,win,loss,avg_reward_100,win_rate_100
2026-01-14T08:23:29.659005,400,1,-95.0,100,0,0,-95.0,0.0
2026-01-14T08:23:29.660005,400,2,-87.0,100,0,0,-91.0,0.0
2026-01-14T08:23:29.660005,400,3,-95.0,100,0,0,-92.33333333333333,0.0
2026-01-14T08:23:29.661005,400,4,-86.0,100,0,0,-90.75,0.0
2026-01-14T08:23:30.250438,800,5,-96.0,100,0,0,-91.8,0.0
2026-01-14T08:23:30.250438,800,6,-91.3,100,0,0,-91.71666666666665,0.0
2026-01-14T08:23:30.251438,800,7,-89.0,100,0,0,-91.32857142857142,0.0
2026-01-14T08:23:30.252438,800,8,-96.0,100,0,0,-91.9125,0.0
2026-01-14T08:23:30.936074,1200,9,-87.0,100,0,0,-91.36666666666666,0.0
2026-01-14T08:23:30.937040,1200,10,-88.0,100,0,0,-91.03,0.0
2026-01-14T08:23:30.937040,1200,11,-89.0,100,0,0,-90.84545454545454,0.0
2026-01-14T08:23:30.938039,1200,12,-94.0,100,0,0,-91.10833333333333,0.0
2026-01-14T08:23:31.750072,1600,13,-85.0,100,0,0,-90.63846153846154,0.0
2026-01-14T08:23:31.750072,1600,14,-90.0,100,0,0,-90.59285714285714,0.0
2026-01-14T08:23:31.751078,1600,15,-74.0,100,0,0,-89.48666666666666,0.0
2026-01-14T08:23:31.751078,1600,16,-83.0,100,0,0,-89.08125,0.0
2026-01-14T08:23:32.224669,1864,17,-80.2,66,0,0,-88.55882352941177,0.0
2026-01-14T08:23:32.481551,2000,18,-87.0,100,0,0,-88.47222222222223,0.0
2026-01-14T08:23:32.483564,2000,19,-83.0,100,0,0,-88.1842105263158,0.0
2026-01-14T08:23:32.484460,2000,20,-90.0,100,0,0,-88.275,0.0
2026-01-14T08:23:32.952451,2264,21,-91.0,100,0,0,-88.4047619047619,0.0
2026-01-14T08:23:33.204492,2400,22,-89.0,100,0,0,-88.43181818181819,0.0
2026-01-14T08:23:33.204492,2400,23,-84.0,100,0,0,-88.23913043478261,0.0
2026-01-14T08:23:33.204492,2400,24,-109.0,100,0,0,-89.10416666666667,0.0
2026-01-14T08:23:33.690730,2664,25,-84.0,100,0,0,-88.9,0.0
2026-01-14T08:23:33.935812,2800,26,-84.0,100,0,0,-88.71153846153847,0.0
2026-01-14T08:23:33.935812,2800,27,-110.0,100,0,0,-89.5,0.0
2026-01-14T08:23:33.935812,2800,28,-82.0,100,0,0,-89.23214285714286,0.0
2026-01-14T08:23:34.407123,3064,29,-92.0,100,0,0,-89.32758620689656,0.0
2026-01-14T08:23:34.477187,3100,30,-94.0,75,0,0,-89.48333333333333,0.0
2026-01-14T08:23:34.683399,3200,31,-87.0,100,0,0,-89.40322580645162,0.0
2026-01-14T08:23:34.684398,3200,32,-81.0,100,0,0,-89.140625,0.0
2026-01-14T08:23:34.950234,3340,33,-60.0,60,0,0,-88.25757575757575,0.0
2026-01-14T08:23:35.249891,3464,34,-80.0,100,0,0,-88.01470588235294,0.0
2026-01-14T08:23:35.504626,3600,35,-83.0,100,0,0,-87.87142857142857,0.0
2026-01-14T08:23:35.505636,3600,36,-92.0,100,0,0,-87.98611111111111,0.0
2026-01-14T08:23:35.750711,3740,37,-77.0,100,0,0,-87.6891891891892,0.0
2026-01-14T08:23:35.959776,3864,38,-83.0,100,0,0,-87.5657894736842,0.0
2026-01-14T08:23:36.209227,4000,39,-77.5,100,0,0,-87.3076923076923,0.0
2026-01-14T08:23:36.209227,4000,40,-85.0,100,0,0,-87.25,0.0
2026-01-14T08:23:36.452860,4140,41,-110.0,100,0,0,-87.8048780487805,0.0
2026-01-14T08:23:36.675166,4264,42,-79.0,100,0,0,-87.5952380952381,0.0
2026-01-14T08:23:36.917373,4400,43,-79.0,100,0,0,-87.3953488372093,0.0
2026-01-14T08:23:36.917373,4400,44,-81.0,100,0,0,-87.25,0.0
2026-01-14T08:23:37.167875,4540,45,-75.7,100,0,0,-86.99333333333333,0.0
2026-01-14T08:23:37.389583,4664,46,-107.0,100,0,0,-87.42826086956521,0.0
2026-01-14T08:23:37.632003,4800,47,-77.0,100,0,0,-87.2063829787234,0.0
2026-01-14T08:23:37.633381,4800,48,-68.0,100,0,0,-86.80624999999999,0.0
2026-01-14T08:23:37.890237,4940,49,-80.0,100,0,0,-86.66734693877551,0.0
2026-01-14T08:23:39.998908,5064,50,-81.0,100,0,0,-86.554,0.0
2026-01-14T08:23:40.261724,5200,51,-84.0,100,0,0,-86.50392156862745,0.0
2026-01-14T08:23:40.262700,5200,52,-87.0,100,0,0,-86.51346153846154,0.0
2026-01-14T08:23:40.532751,5340,53,-76.0,100,0,0,-86.31509433962263,0.0
2026-01-14T08:23:40.755078,5464,54,-93.0,100,0,0,-86.43888888888888,0.0
2026-01-14T08:23:40.999438,5600,55,-87.0,100,0,0,-86.44909090909091,0.0
2026-01-14T08:23:41.000347,5600,56,-81.0,100,0,0,-86.35178571428571,0.0
2026-01-14T08:23:41.256097,5740,57,-74.0,100,0,0,-86.13508771929824,0.0
2026-01-14T08:23:41.475346,5864,58,-94.0,100,0,0,-86.2706896551724,0.0
2026-01-14T08:23:41.736210,6000,59,-106.0,100,0,0,-86.60508474576271,0.0
2026-01-14T08:23:41.736210,6000,60,-79.0,100,0,0,-86.47833333333332,0.0
2026-01-14T08:23:41.994295,6140,61,-90.0,100,0,0,-86.53606557377049,0.0
2026-01-14T08:23:42.112274,6204,62,-46.2,51,0,0,-85.88548387096773,0.0
2026-01-14T08:23:42.231145,6264,63,-81.0,100,0,0,-85.8079365079365,0.0
2026-01-14T08:23:42.297567,6292,64,-36.6,38,0,0,-85.0390625,0.0
2026-01-14T08:23:42.501390,6400,65,-95.0,100,0,0,-85.1923076923077,0.0
2026-01-14T08:23:42.584403,6448,66,-42.8,39,0,0,-84.55,0.0
2026-01-14T08:23:42.609433,6456,67,-56.6,63,0,0,-84.13283582089554,0.0
2026-01-14T08:23:42.903513,6620,68,-43.6,43,0,0,-83.53676470588236,0.0
2026-01-14T08:23:42.995671,6664,69,-80.0,100,0,0,-83.48550724637683,0.0
2026-01-14T08:23:43.237814,6800,70,-78.0,100,0,0,-83.40714285714287,0.0
2026-01-14T08:23:43.275020,6812,71,-84.8,89,0,0,-83.4267605633803,0.0
2026-01-14T08:23:43.684489,7020,72,-64.0,100,0,0,-83.15694444444445,0.0
2026-01-14T08:23:43.778282,7064,73,-81.0,100,0,0,-83.12739726027398,0.0
2026-01-14T08:23:44.047236,7200,74,-78.0,100,0,0,-83.05810810810812,0.0
2026-01-14T08:23:44.083648,7212,75,-74.0,100,0,0,-82.93733333333334,0.0
2026-01-14T08:23:44.496986,7420,76,-71.0,100,0,0,-82.78026315789474,0.0
2026-01-14T08:23:44.587956,7464,77,-69.0,100,0,0,-82.6012987012987,0.0
2026-01-14T08:23:44.843227,7600,78,-93.0,100,0,0,-82.73461538461538,0.0
2026-01-14T08:23:44.873730,7612,79,-73.0,100,0,0,-82.6113924050633,0.0
2026-01-14T08:23:45.303093,7820,80,-84.0,100,0,0,-82.62875,0.0
2026-01-14T08:23:45.407204,7864,81,-74.0,100,0,0,-82.52222222222223,0.0
2026-01-14T08:23:45.683680,8000,82,-79.0,100,0,0,-82.47926829268293,0.0
2026-01-14T08:23:45.717918,8012,83,-85.0,100,0,0,-82.50963855421686,0.0
2026-01-14T08:23:46.145780,8220,84,-75.0,100,0,0,-82.42023809523809,0.0
2026-01-14T08:23:46.250444,8264,85,-80.0,100,0,0,-82.39176470588235,0.0
2026-01-14T08:23:46.522820,8392,86,-44.6,43,0,0,-81.95232558139536,0.0
2026-01-14T08:23:46.546401,8400,87,-71.0,100,0,0,-81.8264367816092,0.0
2026-01-14T08:23:46.577690,8412,88,-79.4,100,0,0,-81.79886363636363,0.0
2026-01-14T08:23:47.030847,8664,89,-83.0,100,0,0,-81.8123595505618,0.0
2026-01-14T08:23:47.234998,8780,90,-76.0,95,0,0,-81.74777777777778,0.0
2026-01-14T08:23:47.264470,8788,91,-86.8,94,0,0,-81.80329670329671,0.0
2026-01-14T08:23:47.278445,8792,92,-80.0,100,0,0,-81.78369565217392,0.0
2026-01-14T08:23:47.747632,9064,93,-81.5,100,0,0,-81.78064516129032,0.0
2026-01-14T08:23:47.960167,9180,94,-78.0,100,0,0,-81.7404255319149,0.0
2026-01-14T08:23:47.984843,9188,95,-71.0,100,0,0,-81.62736842105264,0.0
2026-01-14T08:23:47.996961,9192,96,-85.0,100,0,0,-81.66250000000001,0.0
2026-01-14T08:23:48.487873,9464,97,-70.0,100,0,0,-81.54226804123712,0.0
2026-01-14T08:23:48.772583,9580,98,-77.0,100,0,0,-81.49591836734695,0.0
2026-01-14T08:23:48.797849,9588,99,-70.5,100,0,0,-81.38484848484849,0.0
2026-01-14T08:23:48.810834,9592,100,-60.7,100,0,0,-81.178,0.0
2026-01-14T08:23:49.352913,9856,101,-81.6,98,0,0,-81.04400000000001,0.0
2026-01-14T08:23:49.444234,9900,102,-63.6,78,0,0,-80.81,0.0
2026-01-14T08:23:49.501522,9924,103,-60.4,86,0,0,-80.464,0.0
2026-01-14T08:23:49.646916,9992,104,-75.0,100,0,0,-80.354,0.0
2026-01-14T08:23:51.874062,10188,105,-59.2,66,0,0,-79.986,0.0
2026-01-14T08:23:52.020639,10256,106,-73.0,100,0,0,-79.803,0.0
2026-01-14T08:23:52.137549,10300,107,-67.0,100,0,0,-79.583,0.0
2026-01-14T08:23:52.335316,10392,108,-67.0,100,0,0,-79.293,0.0
2026-01-14T08:23:52.699285,10588,109,-64.2,100,0,0,-79.065,0.0
2026-01-14T08:23:52.833808,10656,110,-67.0,100,0,0,-78.855,0.0
2026-01-14T08:23:52.920324,10700,111,-73.0,100,0,0,-78.695,0.0
2026-01-14T08:23:53.103855,10792,112,-64.2,100,0,0,-78.39699999999999,0.0
2026-01-14T08:23:53.493112,10988,113,-68.0,100,0,0,-78.227,0.0
2026-01-14T08:23:53.630772,11056,114,-70.0,100,0,0,-78.027,0.0
2026-01-14T08:23:53.721071,11100,115,-73.0,100,0,0,-78.017,0.0
2026-01-14T08:23:53.903052,11192,116,-81.0,100,0,0,-77.99700000000001,0.0
2026-01-14T08:23:54.281288,11388,117,-75.0,100,0,0,-77.945,0.0
2026-01-14T08:23:54.413673,11456,118,-65.0,100,0,0,-77.725,0.0
2026-01-14T08:23:54.512167,11500,119,-71.0,100,0,0,-77.605,0.0
2026-01-14T08:23:54.697758,11592,120,-66.0,100,0,0,-77.365,0.0
2026-01-14T08:23:54.862142,11672,121,-44.8,54,0,0,-76.903,0.0
2026-01-14T08:23:55.080332,11784,122,-42.6,48,0,0,-76.43900000000001,0.0
2026-01-14T08:23:55.092667,11788,123,-62.0,100,0,0,-76.21900000000001,0.0
2026-01-14T08:23:55.309788,11900,124,-57.0,100,0,0,-75.69900000000001,0.0
